题目
"已知复数$z = (\frac{1 - i}{1 + i})^{2}$，则$z=$（）。
一个样本容量为7的样本的平均数为5，方差为2。现样本加入新数据4，5，6，此时样本容量为10，方差$s^{2}$为\_\_\_\_\_\_。
"将“用一条线段联结两个点”称为一次操作，把操作得到的线段称为“边”。若单位圆上$n$个颜色不相同且位置固定的点经过$k$次操作后，从任意一点出发，沿着边可以到达其他任意点，就称这$n$个点和$k$条边所构成的图形满足“条件$T$”，并将所有满足“条件$T$”的图形个数记为$T(n,k)$，则$T(5,4) =$\_\_\_\_\_\_。"
"已知一组由小到大排列的数据$1,2,3,5,6,m$，若这组数据的极差是中位数的$2$倍，则$m$的值是（）。
A. 7
B. 8
C. 9
D. 10"
"若椭圆$mx^{2}+2y^{2}=1$的离心率为$\frac{\sqrt{3}}{2}$，则实数$m$的值为（）。
A. $\frac{1}{2}$
B. $\frac{1}{2}$或4
C. $\frac{1}{2}$或8
D. $\frac{1}{2}$或6"
"已知等差数列$\{a_{n}\}$的前$n$项和为$S_{n}$，且满足$5a_{1}+S_{10}=30$，则$S_{7}=$（）。
A. 5
B. 10
C. 7
D. 14"
"某停车场行两排空车位，每排4个，现有甲、乙、丙、丁4辆车需要泊车，若每排都有车辆停泊，且甲、乙两车不停泊在同一排，则不同的停车方案有（）。
A. 288种
B. 336种
C. 384种
D. 960种"
"已知坐标原点在直线$mx - 2y = 2m + 8$上的射影为点$P(x_{0},y_{0})$，则为$x_{0},y_{0}$必然满足的关系是（）。
A. $(x_{0}+1)^{2}+(y_{0}-2)^{2}=5$
B. $(x_{0}-1)^{2}+(y_{0}+2)^{2}=5$
C. $(x_{0}+1)^{2}+(y_{0}-2)^{2}=20$
D. $(x_{0}-1)^{2}+(y_{0}+2)^{2}=20$"
"若$\tan(\alpha+\frac{\pi}{3})=\frac{1}{3}$，则$\cos^{2}(-\alpha+\frac{\pi}{6})+\cos(2\alpha-\frac{\pi}{3})=$（）。
A. $-\frac{7}{10}$
B. $\frac{9}{10}$
C. $-\frac{1}{2}$
D. $\frac{3}{10}$"
"已知双曲线$C:\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1(a>0,b>0)$的左，右焦点分别为$F_{1},F_{2}$，$O$为坐标原点，焦距为$8\sqrt{2}$，点$P$在双曲线$C$上，$\vert OP\vert =\vert OF_{2}\vert$，且$\triangle POF_{2}$的面积为$8$，则双曲线的离心率为（）。
A. 2
B. $\frac{\sqrt{2}}{2}$
C. $\sqrt{2}$
D. 4"
"将函数$f(x)=\sqrt{3}\sin2x - \cos2x$的图象向右平移$\frac{\pi}{6}$个单位，再把所得图象上各点的横坐标缩短为原来的一半，纵坐标不变，得到函数$g(x)$的图象，则关于$g(x)$的说法正确的是（）。
A. 最小正周期为$\frac{\pi}{2}$
B. 奇函数
C. 在$(\frac{9}{4}\pi,\frac{5}{2}\pi)$上单调递增
D. 关于$(\frac{2k - 1}{8}\pi,0)(k\in Z)$中心对称"
"已知$z_{1},z_{2}\in C$，则下列命题错误的是（）。
A. 若$z_{1}-z_{2}>0$，则$z_{1}>z_{2}$
B. 若$z_{1}z_{2}\in R$，则$z_{1}=\overline{z_{2}}$
C. $\vert z_{1}\cdot z_{2}\vert =\vert z_{1}\vert\cdot\vert z_{2}\vert$
D. 若$\vert z_{1}+z_{2}\vert =\vert z_{1}-z_{2}\vert$，则$z_{1}z_{2}=0$"
"已知集合$A = \{x|x^{2}-3x < 0\},B = \{x|-2 < x < 2\},C = \{x|x < a\}$，且$(A\cap B)\subseteq C$，则实数$a$的取值范围是\_\_\_\_\_\_。"
"已知复数$z = \frac{4 - 2i}{(1 + i)^{2}}+ai(a\in R)$是实数，则$a = $（）。
A. $\sqrt{2}$
B. $-\sqrt{2}$
C. -2
D. 2"
"已知点$A(x_1,y_1)$，$B(x_1+\frac{\pi}{3},y_2)$都是$f(x)=2\sin(\omega x+\varphi)(\omega>0,0<\varphi<\frac{\pi}{2})$图象上的点，点$A$，$B$到$x$轴的距离均为$1$，把$f(x)$的图像向左平移$\frac{\pi}{6}$个单位长度后，点$A$，$B$分别平移到点$A'$，$B'$，且点$A'$，$B'$关于原点对称，则$\omega$的值不可能是（）。
A. 3
B. 5
C. 10
D. 11"
设$x$，$y$是正实数，记$S$为$x$，$y+\frac{1}{x}$，$\frac{1}{y}$中的最小值，则$S$的最大值为\_\_\_\_\_\_。
"已知$(m + x)^4 = a_0 + a_1x + a_2x^2 + a_3x^3 + a_4x^4$，$(x - 1)(m + x)^4 = b_0 + b_1x + b_2x^2 + b_3x^3 + b_4x^4 + b_5x^5$，其中$m\in R$，$m\neq0$。若$a_2 = 3b_2$，则（）。
A. $m = 2$
B. $a_0 + a_1 + a_2 + a_3 + a_4 = 81$
C. $b_1 + b_2 + b_3 + b_4 + b_5 = - 16$
D. $b_1 + 2b_2 + 3b_3 + 4b_4 + 5b_5 = 80$"
"已知$f(x)= - f^{\prime}(1)x^{2}+x + 2\ln x$。
（1）求$f^{\prime}(1)$并写出$f(x)$的表达式；
（2）证明：$f(x)\leq x - 1$。"
"设椭圆的两个焦点分别为$F_1$、$F_2$，过$F_2$作椭圆长轴的垂线交椭圆于点$P$，若$\triangle F_1PF_2$为等腰直角三角形，则椭圆的离心率是（）。
A. $\frac{\sqrt{2}}{2}$
B. $\frac{\sqrt{2}-1}{2}$
C. $\sqrt{2}-1$
D. $\sqrt{2}$"
"若数列$\{a_n\}$满足$2a_{n + 1}=a_n + a_{n + 2}$，其前$n$项和为$S_n$，若$a_8 = 0$，$a_{16} + a_{17} = 18$，则$S_{17} =$（）。
A. 0
B. 18
C. $\frac{18}{17}$
D. $\frac{35}{17}$"
"已知$\alpha$、$\beta$是两个不同的平面，$m$、$n$是两条不同的直线，则下列命题中不正确的是（）。
A. 若$m\perp\alpha$，$n\parallel\alpha$，则$m\perp n$
B. 若$m\perp\alpha$，$n\perp\beta$，$\alpha\parallel\beta$，则$m\parallel n$
C. 若$\alpha\parallel\beta$，$m\subset\alpha$，则$m\parallel\beta$
D. 若$m\perp n$，$m\perp\alpha$，$n\parallel\beta$，则$\alpha\perp\beta$"
"某学校举办运动会，径赛类共设100米、200米、400米、800米、1500米5个项目，田赛类共设铅球、跳高、跳远、三级跳远4个项目。现甲、乙两名同学均选择一个径赛类项目和一个田赛类项目参赛，则甲、乙的参赛项目有且只有一个相同的方法种数等于（）。
A. 70
B. 140
C. 252
D. 504"
"如图所示，已知一质点在外力的作用下，从原点$O$出发，每次向左移动的概率为$\frac{2}{3}$，向右移动的概率为$\frac{1}{3}$。若该质点每次移动一个单位长度，设经过5次移动后，该质点位于$X$的位置，则$P(X > 0) =$（）。
A. $\frac{50}{243}$
B. $\frac{52}{243}$
C. $\frac{2}{9}$
D. $\frac{17}{81}$"
"甲乙两名同学参加系列知识问答节目，甲同学参加了5场，得分是3，4，5，5，8，乙同学参加了7场，得分是3，3，4，5，5，7，8，那么有关这两名同学得分数据下列说法正确的是（）。
A. 得分的中位数甲比乙要小
B. 两人的平均数相同
C. 两人得分的极差相同
D. 得分的方差甲比乙小"
"已知函数$f(x)$，$g(x)$的定义域均为$R$，且$g(x)=f(4 + x)$，$f(x + y)+f(x - y)=g(x - 4)f(y)$，$g(-3)=1$，则下列说法正确的有（）。
A. $f(1)=1$
B. $f(x)$为奇函数
C. $f(x)$的周期为6
D. $\sum_{k = 1}^{2026}f(k)= - 3$"
已知公比为2的等比数列$\{a_n\}$满足$a_2 + a_3 + a_4 = 1$，则$a_1 =$\_\_\_\_\_\_。
$(2 - \frac{x}{y})(x + y)^6$的展开式中$x^2y^4$的系数为\_\_\_\_\_\_。
"对于任意两个正实数$a$，$b$，定义$a\otimes b = \lambda\cdot\frac{a}{b}$，其中常数$\lambda\in(\frac{\sqrt{2}}{2},1)$。若$u\geq v > 0$，且$u\otimes v$与$v\otimes u$都是集合$\{x|x = \frac{n}{2},n\in Z\}$的元素，则$u\otimes v =$\_\_\_\_\_\_。"
"已知函数$f(x)=\frac{1}{3}x^{3}+\frac{a}{2}x^{2}+(a - 1)x + 1$。
（1）若曲线$y = f(x)$在点$(2,f(2))$处的切线与直线$6x + y + 1 = 0$平行，求出这条切线的方程；
（2）讨论函数$f(x)$的单调性。"
"记$\triangle ABC$的内角$A$，$B$，$C$的对边分别为$a$，$b$，$c$，若$(a + b + c)(a + b - c)=3$，且$\triangle ABC$的面积为$\frac{3\sqrt{3}}{4}$。
（1）求角$C$；
（2）若$\overrightarrow{AD}=2\overrightarrow{DB}$，求$|\overrightarrow{CD}|$的最小值。"
"已知双曲线$C:\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1$（$a>0$，$b>0$）的左顶点为$A(-2,0)$，过点$H(4,0)$的动直线$l$交$C$于$P$，$Q$两点（均不与$A$重合），当$l$与$x$轴垂直时，$|PQ| = 6$。
（1）求$C$的方程；
（2）若直线$AP$和$AQ$分别与直线$x = - 4$交于点$M$和$N$，证明：$\overrightarrow{MH}\cdot\overrightarrow{NH}$为定值。"
记样本数据$10$，$18$，$8$，$4$，$16$，$24$，$6$，$8$，$32$的中位数为$a$，平均数为$b$，则$a - b=$\_\_\_\_\_\_。
已知等差数列$\{ a_{n}\}$的前$n$项积为$T_{n}$，$a_{1}+a_{9}=\frac{4}{3}$，$a_{1}>0$，$a_{10}>\frac{29}{21}$，则当$T_{n}$取得最小值时，$n=$\_\_\_\_\_\_。
"已知复数$z = 2i\cdot(1 - i)$，则复数$z$在复平面内对应的点在（）。
A. 第一象限
B. 第二象限
C. 第三象限
D. 第四象限"
"某大学女生的体重$y$（单位：kg）与身高$x$（单位：cm）之间的线性回归方程为$\hat{y} = 0.85x - 85.71$，则下列说法错误的是（）。
A. $y$与$x$正相关
B. 回归直线过样本的中心点$(\bar{x},\bar{y})$
C. 若该大学某女生身高增加1 cm，则其体重约增加0.85 kg
D. 若该大学某女生身高为170 cm，则其体重必为58.79 kg"
"已知一个有限项的等差数列$\{a_{n}\}$，前4项的和是40，最后4项的和是80，所有项的和是210，则此数列的项数为（）。
A. 12
B. 14
C. 16
D. 18"
"现有甲，乙两个靶，某射手向甲靶射击一次，命中的概率是$\frac{3}{4}$，向乙靶射击两次，每次命中的概率是$\frac{2}{3}$，若该射手每次射击的结果相互独立，则该射手完成以上三次射击恰好命中一次的概率是（）。
A. $\frac{5}{36}$
B. $\frac{29}{36}$
C. $\frac{1}{3}$
D. $\frac{7}{36}$"
"已知$m$，$n$是不重合的两条直线，$\alpha$，$\beta$是不重合的两个平面，则（）。
A. 若$m\parallel n$，$m\subset \alpha$，则$n\parallel \alpha$
B. 若$m\perp n$，$m\subset \alpha$，则$n\perp \alpha$
C. 若$m\perp \alpha$，$m\perp \beta$，则$\alpha\parallel \beta$
D. 若$m\subset \alpha$，$n\subset \alpha$，$m\parallel \beta$，$n\parallel \beta$，则$\alpha\parallel \beta$"
"已知$F_1$，$F_2$分别是椭圆$C:\frac{x^2}{a^2}+\frac{y^2}{6}=1(a > 0)$的左、右焦点，过点$F_1$的直线交$C$于$A$，$B$两点，若$\vert AF_2\vert +\vert BF_2\vert$的最大值为8，则$C$的离心率为（）。
A. $\frac{\sqrt{3}}{3}$
B. $\frac{\sqrt{3}}{2}$
C. $\frac{\sqrt{6}}{3}$
D. $\frac{1}{2}$"
"在$\triangle ABC$中，角$A$，$B$，$C$的对边分别为$a$，$b$，$c$，若$a - b = 2a\sin^2\frac{C}{2}$，则$\triangle ABC$的形状是（）。
A. 等腰三角形或直角三角形
B. 直角三角形
C. 等腰三角形
D. 等边三角形"
"若关于$x$的不等式$(e - 1)(\ln x + ax) \geq xe^{ax} - 1$在$x \in [\frac{1}{2}, 1]$内有解，则正实数$a$的取值范围是（）。
A. $(0, 2 + 2\ln2]$
B. $[\frac{1}{\sqrt{e}}, e]$
C. $(0, 4]$
D. $[\frac{1}{2e}, e]$"
"某学校为了解学生身高（单位：cm）情况，采用分层随机抽样的方法从4000名学生（该校男女生人数之比为3:2）中抽取了一个容量为100的样本。其中，男生平均身高为175，方差为184，女生平均身高为160，方差为179。则下列说法正确的是参考公式：总体分为2层，各层抽取的样本量、样本平均数和样本方差分别为：$n_1$，$\bar{x}$，$s_1^2$，$n_2$，$\bar{y}$，$s_2^2$。记总的样本平均数为$\bar{\omega}$，样本方差为$s^2$，则（）。
参考公式：$s^{2}=\frac{1}{n_{1} + n_{2}}\left|n_{1}\left[s_{1}^{2}+(\overline{x}-\overline{\omega})^{2}\right]+n_{2}\left[s_{2}^{2}+(\overline{y}-\overline{\omega})^{2}\right]\right|$ 
A. 抽取的样本里男生有60人
B. 每一位学生被抽中的可能性为$\frac{1}{40}$
C. 估计该学校学生身高的平均值为170
D. 估计该学校学生身高的方差为236"
已知二项式$(\sqrt{x} - 5x)^n$的展开式中第4项与第8项的二项式系数相等，$n =$\_\_\_\_\_\_。
在平面直角坐标系$xOy$中，双曲线$C:\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1（a > 0，b > 0）$的左、右焦点分别是$F_1$，$F_2$，过$F_1$的直线$l$与$C$的左、右两支分别交于$A$、$B$两点，点$T$在$x$轴上，满足$\overrightarrow{BT}=3\overrightarrow{AF_{2}}$，且$BF_2$经过$\triangle BF_1T$的内切圆圆心，则$C$的离心率为\_\_\_\_\_\_。
"甲、乙两选手进行一场体育竞技比赛，采用$2n - 1(n\in N^{\ast})$局$n$胜制（当一选手先赢下$n$局比赛时，该选手获胜，比赛结束）。已知每局比赛甲获胜的概率为$p$，乙获胜的概率为$1 - p$。
（1）若$n = 2$，$p = \frac{1}{2}$，比赛结束时的局数为$X$，求$X$的分布列与数学期望；
（2）若$n = 3$比$n = 2$对甲更有利，求$p$的取值范围。"
"已知函数$f(x)=ax^{2}-\ln x - 1$，$g(x)=xe^{x}-ax^{2}(a\in R)$。
（1）讨论$f(x)$的单调性；
（2）证明：$f(x)+g(x)\geq x$。"
"在平面直角坐标系$xOy$中，已知点$F(\sqrt{3},0)$，直线$l:x = \frac{4\sqrt{3}}{3}$，点$M$满足到点$F$的距离与它到直线$l$的距离之比为$\frac{\sqrt{3}}{2}$，记$M$的轨迹为$C$。
（1）求$C$的方程；
（2）过点$M$且与$C$相切的直线交椭圆$E:\frac{x^{2}}{16}+\frac{y^{2}}{4}=1$于$A$，$B$两点，射线$MO$交椭圆$E$于点$N$，试问$\triangle ABN$的面积是否为定值？请说明理由。"
"设集合$A = \{1, 2\}$，$B = \{m, m + 1\}$，若$A\cap B = \{n\}$，则$m =$（）。
A. 0
B. 1
C. 0或1
D. 0或2"
"一对夫妻带着3个小孩和一个老人，手拉着手围成一圈跳舞，3个小孩均不相邻的站法种数是（）。
A. 6
B. 12
C. 18
D. 36"
"曲率是数学上衡量曲线弯曲程度的重要指标，对于曲线$y = f(x)$，其在点$(x_0, f(x_0))$处的曲率$K = \frac{\vert f''(x_0)\vert}{\{1 + [f'(x_0)]^2\}^{\frac{3}{2}}}$，其中$f'(x)$是$f(x)$的导函数，$f''(x)$是$f'(x)$的导函数。则抛物线$x^2 = 2py(p > 0)$上的各点处的曲率最大值为（）。
A. $2p$
B. $p$
C. $\frac{1}{p}$
D. $\frac{2}{p}$"
"已知$\sin(\alpha + \frac{\pi}{3}) = \frac{\sqrt{3}}{3}$，则$\cos(2\alpha - \frac{\pi}{3}) =$（）。
A. $\frac{\sqrt{3}}{3}$
B. $\frac{\sqrt{6}}{3}$
C. $\frac{1}{3}$
D. $-\frac{1}{3}$"
"设$\vec{a}$、$\vec{b}$、$\vec{c}$为非零向量，若$\vec{p} = \frac{\vec{a}}{\vert\vec{a}\vert} + \frac{\vec{b}}{\vert\vec{b}\vert} + \frac{\vec{c}}{\vert\vec{c}\vert}$，则$\vert\vec{p}\vert$的最大值与最小值的差为（）。
A. 0
B. 1
C. 2
D. 3"
"若实数$x,y\in (-\frac{\pi}{4},\frac{\pi}{4})$，满足$x\sin x = x^2 + 2y\sin2y$，则（）。
A. $x\geq2y$
B. $x\leq2y$
C. $\vert x\vert\geq\vert2y\vert$
D. $\vert x\vert\leq\vert2y\vert$"
"在复数范围内，下列命题是假命题的为（）。
A. 若$z\neq0$，则$z - \overline{z}$是纯虚数
B. 若$z^2 = -\vert z\vert^2$，则$z$是纯虚数
C. 若$z_1^2 + z_2^2 = 0$，则$z_1 = 0$且$z_2 = 0$
D. 若$z_1$、$z_2$为虚数，则$z_1\overline{z_2} + \overline{z_1}z_2\in R$"
"已知定义在$R$上的函数$f(x)$满足$2f(x + y)f(x - y) = f(x) + f(y)$，且$f(0)\neq0$，则（）。
A. $f(0) = 1$
B. $y = f(x)$为奇函数
C. $y = f(x)$不存在零点
D. $f(2x) = f(x)$"
某公司需要把直径为20cm的实心铁球融化后浇注为一个棱长为30cm的正方体实心模具（不计损耗），则至少需要\_\_\_\_\_\_个这样的实心铁球。
"已知$x,y,z\in N^{\ast}$，且$x + y + z = 6$，记随机变量$X$为$x,y,z$中的最小值，则$E(X) =$\_\_\_\_\_\_。"
"在平面直角坐标系$xOy$中，已知$F$为抛物线$C$：$y^{2}=2px(p > 0)$的焦点，$O$为坐标原点，$M$为$C$的准线$l$上一点，直线$MF$的斜率为$- 1$，$\triangle OFM$的面积为4。
（1）求$C$的方程；
（2）过点$F$的直线交$C$于$A$，$B$两点，过点$B$作$y$轴的垂线交直线$AO$于点$D$，过点$A$作直线$DF$的垂线与$C$的另一交点为$E$，$AE$的中点为$G$，证明：$G$，$B$，$D$三点纵坐标相等。"
"已知$\cos31^{\circ} = a$，则$\sin239^{\circ}\tan149^{\circ}$的值为（）。
A. $\frac{1 - a^{2}}{a}$
B. $\sqrt{1 - a^{2}}$
C. $\frac{a^{2} - 1}{a}$
D. $-\sqrt{1 - a^{2}}$"
"棣莫弗-拉普拉斯中心极限定理表明：若随机变量$X\sim B(n,p)$，当$n$充分大时，$X$可以用服从正态分布的随机变量$Y$来近似，且$Y$的期望和方差与$X$的期望和方差相同 ，已知某运动员每次投篮的命中率为$\frac{2}{3}$，则他在1800次投篮中，超过1180次命中的概率约为（）（参考数据：若$X\sim N(\mu,\sigma^{2})$，则$P(\mu - \sigma\leq x\leq\mu + \sigma)\approx0.6827$，$P(\mu - 2\sigma\leq x\leq\mu + 2\sigma)\approx0.9545$，$P(\mu - 3\sigma\leq x\leq\mu + 3\sigma)\approx0.9973$）。
A. 0.65865
B. 0.84135
C. 0.97725
D. 0.99865"
"已知命题$p:\forall x > 1$，$\ln x > \frac{1}{3} - \frac{1}{3x^{3}}$，则$\neg p$为（）。
A. $\forall x > 1$，$\ln x\leq \frac{1}{3} - \frac{1}{3x^{3}}$
B. $\exists x\leq 1$，$\ln x < \frac{1}{3} - \frac{1}{3x^{3}}$
C. $\exists x\leq 1$，$\ln x\leq \frac{1}{3} - \frac{1}{3x^{3}}$
D. $\exists x > 1$，$\ln x\leq \frac{1}{3} - \frac{1}{3x^{3}}$"
"已知向量$\vec{a}$，$\vec{b}$满足$\vert\vec{a}\vert = 2$，$\vec{b} = (1, 1)$，$\vec{a}\cdot\vec{b} = -2$，则$\sin\langle\vec{a} + \vec{b}, \vec{b}\rangle =$（）。
A. $\frac{1}{2}$
B. $\frac{\sqrt{2}}{2}$
C. $\frac{\sqrt{3}}{2}$
D. 1"
"把5个人安排在周一至周五值班，要求每人值班一天，每天安排一人，甲乙安排在不相邻的两天，乙丙安排在相邻的两天，则不同的安排方法数是（）。
A. 96种
B. 60种
C. 48种
D. 36种"
"已知$a = 2^{2.1}$，$b = \log_{2}15$，$c = 5^{1.05}$，则$a$，$b$，$c$的大小关系为（）。
A. $b < a < c$
B. $b < c < a$
C. $a < b < c$
D. $c < b < a$"
"若$\alpha$，$\beta\in(0,\frac{\pi}{2})$，$\sin(\alpha - \frac{\beta}{2}) = \frac{1}{2}$，$\sin(\frac{\alpha}{2} - \beta) = -\frac{1}{2}$，则$\cos(\alpha + \beta)$的值等于（）。
A. $-\frac{\sqrt{3}}{2}$
B. $-\frac{1}{2}$
C. $\frac{1}{2}$
D. $\frac{\sqrt{3}}{2}$"
"给出下列命题，其中错误的命题为（）。
A. 若样本数据$x_1$，$x_2$，$\cdots$，$x_{10}$的方差为3，则数据$2x_1 - 1$，$2x_2 - 1$，$\cdots$，$2x_{10} - 1$的方差为6
B. 具有相关关系的两个变量$x$，$y$的相关系数为$r$，那么$\vert r\vert$越接近于0，$x$，$y$之间的线性相关程度越高
C. 在一个$2\times 2$列联表中，根据表中数据计算得到$K^{2}$的观测值$k$，若$k$的值越大，则认为两个变量间有关的把握就越大
D. 甲同学所在的某校高三共有5003人，先剔除3人，再按简单随机抽样的方法抽取容量为200的一个样本，则甲被抽到的概率为$\frac{1}{25}$"
"阅读下列两则材料：
材料1. 圆锥曲线的轴与顶点的定义：对平面内一圆锥曲线$C$，若存在直线$l$，使得对于曲线$C$上任意一点$A$，要么点$A$在直线$l$上，要么曲线$C$上存在与点$A$相异的一点$B$，使得点$A$与点$B$关于直线$l$对称，则称曲线$C$关于直线$l$对称，直线$l$称为曲线$C$的轴，曲线$C$与其轴的交点称为曲线$C$的顶点.
材料2. 某课外学习兴趣小组通过对反比例函数$y=\frac{k}{x}(k\neq0)$的图象的研究发现：反比例函数$y=\frac{k}{x}(k\neq0)$的图象是双曲线，其两条渐近线为$x$轴和$y$轴，两条渐近线的夹角为$\frac{\pi}{2}$。  
①若将双曲线绕其中心适当旋转可使其渐近线变为直线$y = \pm x$，由此可求得其离心率为$\sqrt{2}$。  
②若$k > 0$，则将$y=\frac{k}{x}$与$y = x$联立可求得双曲线的顶点坐标为$(\sqrt{k},\sqrt{k})$，$(-\sqrt{k},-\sqrt{k})$。 
完成下列填空：
已知函数$y=\frac{\sqrt{3}}{3}(x+\frac{2}{x})$的图象是双曲线$C$，直线$y=\frac{\sqrt{3}}{3}x$和$y$轴是双曲线$C$的两条渐近线，则双曲线$C$的位于第一象限的焦点的坐标为\_\_\_\_\_\_。"
"定义：设$f^{\prime}(x)$是$f(x)$的导函数，$f^{\prime\prime}(x)$是函数$f^{\prime}(x)$的导数，若方程$f^{\prime\prime}(x) = 0$有实数解$x_0$，则称点$(x_0, f(x_0))$为函数$y = f(x)$的“拐点”。经过探究发现：任何一个三次函数都有“拐点”且“拐点”就是三次函数图象的对称中心。已知函数$f(x) = x^{3} + ax^{2} - 3x + b$图象的对称中心为$(0, 3)$，则下列说法中正确的有（）。
A. $a = 0$，$b = 3$
B. 函数$f(x)$的极大值与极小值之和为6
C. 函数$f(x)$有三个零点
D. 函数$f(x)$在区间$[-3, 3]$上的最小值为1"
"已知圆锥的顶点为$P$，底面圆心为$O$，$AB$为底面直径，$\angle APB = 120^{\circ}$，$PA = 2$，点$C$在底面圆周上，且二面角$P - AC - O$的大小为$45^{\circ}$，则（）。
A. $\triangle PAC$的面积为$\sqrt{3}$
B. 该圆锥的侧面积为$2\sqrt{3}\pi$
C. $AC = \sqrt{3}$
D. 该圆锥的体积为$\pi$"
底面半径为2且轴截面为正三角形的圆锥被平行于其底面的平面所截，截去一个高为$\sqrt{3}$的圆锥，所得的圆台的侧面积为\_\_\_\_\_\_。
"设函数$f(x)=\begin{cases}\vert\log_{3}(x + 1)\vert, -1 < x\leq0\\\tan(\frac{\pi}{2}x), 0 < x < 1\end{cases}$，则$f[f(\frac{\sqrt{3}}{3} - 1)] =$\_\_\_\_\_\_，若$f(a) < f(\frac{1}{2})$，则实数$a$的取值范围是\_\_\_\_\_\_。"
在矩形$ABCD$中，$AB = 1$，$AD = 2$，动点$P$在以点$C$为圆心且与$BD$相切的圆上．若$\overrightarrow{AP} = \lambda\overrightarrow{AB} + \mu\overrightarrow{AD}$，则$\lambda + \mu$的最大值为\_\_\_\_\_\_。
"记$\triangle ABC$的内角$A$，$B$，$C$的对边分别为$a$，$b$，$c$，已知$\frac{b^{2} + c^{2} - a^{2}}{\cos A} = 2$。
（1）求$bc$；
（2）若$\frac{a\cos B - b\cos A}{a\cos B + b\cos A} - \frac{b}{c} = 1$，求$\triangle ABC$面积。"
"已知函数$f(x)=x\ln x - x + 1$。
（1）求函数$f(x)$的最小值；
（2）若直线$y = ax + b$是曲线$y = f^{\prime}(x) + ex$的切线，求$a + b$的最小值；
（3）证明：$\ln\sqrt[3]{2}+\ln\sqrt[5]{3}+\cdots+\ln\sqrt[n^{2}-1]{n}>\frac{1}{2}-\frac{1}{n + 1}(n\in N^{\ast},n\geq2)$。"
"在等比数列$\{a_{n}\}$中，$a_{1}=2$，$a_{4}a_{5}a_{6}=a_{7}a_{8}$，则$a_{2}+a_{5}=$（）。
A. 36
B. 32
C. 16
D. 12"
"在$\triangle ABC$中，$\overrightarrow{AB}=4\overrightarrow{AD}$，$\overrightarrow{CE}=2\overrightarrow{ED}$若$\overrightarrow{BC}=\lambda\overrightarrow{AE}+\mu\overrightarrow{CD}$，则（）。
A. $\lambda+\mu = 5$
B. $\lambda-\mu = 1$
C. $\lambda\mu = 6$
D. $\frac{\lambda}{\mu}=3$"
